injection_onto_id, flatten_idx, x,y,z, 267999740, 182805258, 146658879, 113846682
962, 281800, 50, 20, 30,0.000000,0.000000,0.000000,0.000000
962, 291115, 50, 20, 31,0.000000,0.000000,0.000000,0.000000
962, 244655, 50, 21, 26,0.000000,0.000000,0.000000,0.000000
962, 253970, 50, 21, 27,0.000000,0.000000,0.000000,0.000000
962, 263285, 50, 21, 28,0.000000,0.000000,0.000000,0.000000
962, 235455, 50, 22, 25,0.000019,0.000000,0.000000,0.000000
962, 244770, 50, 22, 26,0.000000,0.000000,0.000000,0.000000
962, 254085, 50, 22, 27,0.000000,0.000000,0.000000,0.000000
962, 226255, 50, 23, 24,0.000003,0.000000,0.000000,0.000000
962, 235570, 50, 23, 25,0.000000,0.000000,0.000000,0.000000
962, 244885, 50, 23, 26,0.000000,0.000000,0.000000,0.000000
962, 226370, 50, 24, 24,0.000000,0.000000,0.000000,0.000000
962, 235685, 50, 24, 25,0.000000,0.000000,0.000000,0.000000
962, 217170, 50, 25, 23,0.000000,0.000000,0.000001,0.000000
962, 226485, 50, 25, 24,0.000000,0.000000,0.000000,0.000000
962, 615531, 51, 6, 66,0.001040,0.000000,0.000000,0.000000
962, 634161, 51, 6, 68,0.000000,0.000000,0.000000,0.000000
962, 652791, 51, 6, 70,0.000003,0.000000,0.000000,0.000000
962, 662106, 51, 6, 71,0.000001,0.000000,0.000001,0.000000
962, 671421, 51, 6, 72,0.000053,0.000006,0.000003,0.000000
962, 680736, 51, 6, 73,0.000001,0.000008,0.000001,0.000000
962, 597016, 51, 7, 64,0.000001,0.000000,0.000000,0.000000
962, 615646, 51, 7, 66,0.000018,0.000000,0.000000,0.000000
962, 634276, 51, 7, 68,0.000000,0.000000,0.000000,0.000000
962, 652906, 51, 7, 70,0.000000,0.000000,0.000000,0.000000
962, 662221, 51, 7, 71,0.000000,0.000000,0.000000,0.000000
962, 671536, 51, 7, 72,0.000001,0.000000,0.000000,0.000000
962, 550556, 51, 8, 59,0.000042,0.000000,0.000026,0.000000
962, 559871, 51, 8, 60,0.000001,0.000000,0.000256,0.000000
962, 569186, 51, 8, 61,0.000000,0.000000,0.000006,0.000000
962, 578501, 51, 8, 62,0.000000,0.000000,0.000049,0.000000
962, 587816, 51, 8, 63,0.000000,0.000000,0.000000,0.000000
962, 597131, 51, 8, 64,0.000000,0.000000,0.000000,0.000000
962, 606446, 51, 8, 65,0.000000,0.000000,0.000000,0.000000
962, 671651, 51, 8, 72,0.000000,0.000000,0.000000,0.000000
962, 532041, 51, 9, 57,0.000002,0.000000,0.000002,0.000000
962, 541356, 51, 9, 58,0.000008,0.000000,0.000000,0.000000
962, 550671, 51, 9, 59,0.000000,0.000000,0.000001,0.000000
962, 559986, 51, 9, 60,0.000000,0.000000,0.000005,0.000000
962, 569301, 51, 9, 61,0.000000,0.000000,0.000000,0.000000
962, 578616, 51, 9, 62,0.000000,0.000000,0.000000,0.000000
962, 587931, 51, 9, 63,0.000000,0.000000,0.000000,0.000000
962, 597246, 51, 9, 64,0.000000,0.000000,0.000000,0.000000
962, 504211, 51, 10, 54,0.000000,0.000000,0.000053,0.000000
962, 513526, 51, 10, 55,0.000000,0.000000,0.000028,0.000000
962, 522841, 51, 10, 56,0.000000,0.000000,0.000000,0.000000
962, 532156, 51, 10, 57,0.000000,0.000000,0.000000,0.000000
962, 541471, 51, 10, 58,0.000000,0.000000,0.000000,0.000000
962, 550786, 51, 10, 59,0.000000,0.000000,0.000000,0.000000
962, 560101, 51, 10, 60,0.000000,0.000000,0.000000,0.000000
962, 569416, 51, 10, 61,0.000000,0.000000,0.000000,0.000000
962, 578731, 51, 10, 62,0.000000,0.000000,0.000000,0.000000
962, 588046, 51, 10, 63,0.000000,0.000000,0.000000,0.000000
962, 457751, 51, 11, 49,0.000111,0.000000,0.000000,0.000000
962, 467066, 51, 11, 50,0.000570,0.000000,0.000002,0.000000
962, 476381, 51, 11, 51,0.000055,0.000000,0.000004,0.000000
962, 485696, 51, 11, 52,0.000001,0.000000,0.000003,0.000000
962, 495011, 51, 11, 53,0.000000,0.000000,0.000022,0.000000
962, 504326, 51, 11, 54,0.000000,0.000000,0.000012,0.000000
962, 513641, 51, 11, 55,0.000000,0.000000,0.000000,0.000000
962, 522956, 51, 11, 56,0.000000,0.000000,0.000000,0.000000
962, 532271, 51, 11, 57,0.000000,0.000000,0.000000,0.000000
962, 541586, 51, 11, 58,0.000000,0.000000,0.000000,0.000000
962, 448551, 51, 12, 48,0.000084,0.000000,0.000000,0.000000
962, 457866, 51, 12, 49,0.000004,0.000000,0.000000,0.000000
962, 467181, 51, 12, 50,0.000014,0.000000,0.000000,0.000000
962, 476496, 51, 12, 51,0.000002,0.000000,0.000000,0.000000
962, 485811, 51, 12, 52,0.000000,0.000000,0.000000,0.000000
962, 495126, 51, 12, 53,0.000000,0.000000,0.000000,0.000000
962, 504441, 51, 12, 54,0.000000,0.000000,0.000000,0.000000
962, 513756, 51, 12, 55,0.000000,0.000000,0.000000,0.000000
962, 523071, 51, 12, 56,0.000000,0.000000,0.000000,0.000000
962, 383461, 51, 13, 41,0.000032,0.000000,0.000000,0.000001
962, 392776, 51, 13, 42,0.000005,0.000000,0.000000,0.000000
962, 402091, 51, 13, 43,0.000001,0.000000,0.000000,0.000000
962, 411406, 51, 13, 44,0.000000,0.000000,0.000000,0.000000
962, 420721, 51, 13, 45,0.000000,0.000000,0.000000,0.000000
962, 439351, 51, 13, 47,0.000005,0.000000,0.000000,0.000000
962, 448666, 51, 13, 48,0.000005,0.000000,0.000000,0.000000
962, 457981, 51, 13, 49,0.000000,0.000000,0.000000,0.000000
962, 467296, 51, 13, 50,0.000000,0.000000,0.000000,0.000000
962, 476611, 51, 13, 51,0.000000,0.000000,0.000000,0.000000
962, 485926, 51, 13, 52,0.000000,0.000000,0.000000,0.000000
962, 495241, 51, 13, 53,0.000000,0.000000,0.000000,0.000000
962, 523186, 51, 13, 56,0.000000,0.000000,0.000000,0.000000
962, 355631, 51, 14, 38,0.000000,0.000646,0.000000,0.000000
962, 374261, 51, 14, 40,0.000001,0.000000,0.000000,0.000000
962, 383576, 51, 14, 41,0.000002,0.000000,0.000000,0.000000
962, 392891, 51, 14, 42,0.000000,0.000000,0.000000,0.000000
962, 402206, 51, 14, 43,0.000000,0.000000,0.000000,0.000000
962, 411521, 51, 14, 44,0.000000,0.000000,0.000000,0.000000
962, 420836, 51, 14, 45,0.000000,0.000000,0.000000,0.000000
962, 430151, 51, 14, 46,0.000000,0.000000,0.000000,0.000000
962, 439466, 51, 14, 47,0.000000,0.000000,0.000000,0.000000
962, 448781, 51, 14, 48,0.000000,0.000000,0.000000,0.000000
962, 476726, 51, 14, 51,0.000000,0.000000,0.000000,0.000000
962, 346431, 51, 15, 37,0.000010,0.000031,0.000000,0.000000
962, 355746, 51, 15, 38,0.000000,0.000024,0.000000,0.000000
962, 374376, 51, 15, 40,0.000000,0.000000,0.000000,0.000000
962, 383691, 51, 15, 41,0.000000,0.000000,0.000000,0.000000
962, 393006, 51, 15, 42,0.000000,0.000000,0.000000,0.000000
962, 402321, 51, 15, 43,0.000000,0.000000,0.000000,0.000000
962, 420951, 51, 15, 45,0.000000,0.000000,0.000000,0.000000
962, 439581, 51, 15, 47,0.000000,0.000000,0.000000,0.000000
962, 476841, 51, 15, 51,0.000000,0.000000,0.000000,0.000000
962, 318601, 51, 16, 34,0.000001,0.000000,0.000098,0.000000
962, 327916, 51, 16, 35,0.000001,0.000028,0.000007,0.000000
962, 337231, 51, 16, 36,0.000002,0.000006,0.000001,0.000000
962, 346546, 51, 16, 37,0.000001,0.000000,0.000000,0.000000
962, 355861, 51, 16, 38,0.000000,0.000000,0.000000,0.000000
962, 365176, 51, 16, 39,0.000000,0.000000,0.000000,0.000000
962, 374491, 51, 16, 40,0.000000,0.000000,0.000000,0.000000
962, 476956, 51, 16, 51,0.000000,0.000000,0.000000,0.000000
962, 300086, 51, 17, 32,0.000168,0.000000,0.000011,0.000000
962, 309401, 51, 17, 33,0.000000,0.000000,0.000084,0.000000
962, 318716, 51, 17, 34,0.000000,0.000000,0.000008,0.000000
962, 328031, 51, 17, 35,0.000000,0.000001,0.000000,0.000000
962, 337346, 51, 17, 36,0.000000,0.000001,0.000000,0.000000
962, 346661, 51, 17, 37,0.000000,0.000000,0.000000,0.000000
962, 355976, 51, 17, 38,0.000000,0.000000,0.000000,0.000000
962, 365291, 51, 17, 39,0.000000,0.000000,0.000000,0.000000
962, 374606, 51, 17, 40,0.000000,0.000000,0.000000,0.000000
962, 290886, 51, 18, 31,0.000008,0.000007,0.000009,0.000000
962, 300201, 51, 18, 32,0.000004,0.000000,0.000006,0.000000
962, 309516, 51, 18, 33,0.000000,0.000000,0.000014,0.000000
962, 318831, 51, 18, 34,0.000000,0.000000,0.000000,0.000000
962, 328146, 51, 18, 35,0.000000,0.000000,0.000000,0.000000
962, 337461, 51, 18, 36,0.000000,0.000000,0.000000,0.000000
962, 365406, 51, 18, 39,0.000000,0.000000,0.000000,0.000000
962, 272371, 51, 19, 29,0.000000,0.000000,0.000001,0.000000
962, 281686, 51, 19, 30,0.000000,0.000002,0.000001,0.000000
962, 291001, 51, 19, 31,0.000000,0.000000,0.000000,0.000000
962, 300316, 51, 19, 32,0.000000,0.000000,0.000000,0.000000
962, 309631, 51, 19, 33,0.000000,0.000000,0.000000,0.000000
962, 318946, 51, 19, 34,0.000000,0.000000,0.000000,0.000000
962, 337576, 51, 19, 36,0.000000,0.000000,0.000000,0.000000
962, 253856, 51, 20, 27,0.000000,0.000014,0.000000,0.000000
962, 263171, 51, 20, 28,0.000000,0.000000,0.000000,0.000000
962, 272486, 51, 20, 29,0.000000,0.000000,0.000000,0.000000
962, 281801, 51, 20, 30,0.000000,0.000000,0.000000,0.000000
962, 291116, 51, 20, 31,0.000000,0.000000,0.000000,0.000000
962, 309746, 51, 20, 33,0.000000,0.000000,0.000000,0.000000
962, 319061, 51, 20, 34,0.000000,0.000000,0.000000,0.000000
962, 337691, 51, 20, 36,0.000000,0.000000,0.000000,0.000000
962, 244656, 51, 21, 26,0.000000,0.000000,0.000000,0.000000
962, 263286, 51, 21, 28,0.000000,0.000000,0.000000,0.000000
962, 272601, 51, 21, 29,0.000000,0.000000,0.000000,0.000000
962, 281916, 51, 21, 30,0.000000,0.000000,0.000000,0.000000
962, 291231, 51, 21, 31,0.000000,0.000000,0.000000,0.000000
962, 235456, 51, 22, 25,0.000000,0.000000,0.000000,0.000000
962, 244771, 51, 22, 26,0.000000,0.000000,0.000000,0.000000
962, 263401, 51, 22, 28,0.000000,0.000000,0.000000,0.000000
962, 226256, 51, 23, 24,0.000004,0.000000,0.000000,0.000000
962, 235571, 51, 23, 25,0.000000,0.000000,0.000000,0.000000
962, 244886, 51, 23, 26,0.000000,0.000000,0.000000,0.000000
962, 226371, 51, 24, 24,0.000000,0.000000,0.000000,0.000000
962, 235686, 51, 24, 25,0.000000,0.000000,0.000000,0.000000
962, 245001, 51, 24, 26,0.000000,0.000000,0.000000,0.000000
962, 226486, 51, 25, 24,0.000000,0.000000,0.000000,0.000000
962, 615532, 52, 6, 66,0.002087,0.000000,0.000000,0.000000
962, 634162, 52, 6, 68,0.000000,0.000002,0.000000,0.000000
962, 643477, 52, 6, 69,0.000000,0.000000,0.000002,0.000000
962, 652792, 52, 6, 70,0.000000,0.000000,0.000001,0.000000
962, 662107, 52, 6, 71,0.000000,0.000127,0.000001,0.000000
962, 671422, 52, 6, 72,0.000003,0.000072,0.000002,0.000000
962, 680737, 52, 6, 73,0.000000,0.000117,0.000000,0.000000
962, 606332, 52, 7, 65,0.000120,0.000000,0.000000,0.000000
962, 615647, 52, 7, 66,0.000031,0.000000,0.000000,0.000000
962, 624962, 52, 7, 67,0.000000,0.000000,0.000000,0.000000
962, 634277, 52, 7, 68,0.000000,0.000000,0.000000,0.000000
962, 643592, 52, 7, 69,0.000000,0.000000,0.000000,0.000000
962, 652907, 52, 7, 70,0.000000,0.000000,0.000000,0.000000
962, 662222, 52, 7, 71,0.000000,0.000004,0.000000,0.000000
962, 671537, 52, 7, 72,0.000000,0.000002,0.000000,0.000000
962, 680852, 52, 7, 73,0.000000,0.000001,0.000000,0.000000
962, 559872, 52, 8, 60,0.000034,0.000000,0.000512,0.000000
962, 587817, 52, 8, 63,0.000001,0.000000,0.000000,0.000000
962, 597132, 52, 8, 64,0.000002,0.000000,0.000000,0.000000
962, 625077, 52, 8, 67,0.000000,0.000000,0.000000,0.000000
962, 532042, 52, 9, 57,0.000002,0.000003,0.000000,0.000000
962, 541357, 52, 9, 58,0.000006,0.000059,0.000000,0.000000
962, 550672, 52, 9, 59,0.000001,0.000000,0.000002,0.000000
962, 559987, 52, 9, 60,0.000000,0.000000,0.000015,0.000000
962, 569302, 52, 9, 61,0.000000,0.000000,0.000000,0.000000
962, 578617, 52, 9, 62,0.000000,0.000000,0.000000,0.000000
962, 587932, 52, 9, 63,0.000000,0.000000,0.000000,0.000000
962, 597247, 52, 9, 64,0.000000,0.000000,0.000000,0.000000
962, 504212, 52, 10, 54,0.000000,0.000000,0.000020,0.000000
962, 513527, 52, 10, 55,0.000000,0.000000,0.000026,0.000000
962, 522842, 52, 10, 56,0.000000,0.000000,0.000007,0.000000
962, 532157, 52, 10, 57,0.000000,0.000001,0.000000,0.000000
962, 541472, 52, 10, 58,0.000000,0.000003,0.000000,0.000000
962, 550787, 52, 10, 59,0.000000,0.000000,0.000000,0.000000
962, 560102, 52, 10, 60,0.000000,0.000000,0.000000,0.000000
962, 569417, 52, 10, 61,0.000000,0.000000,0.000000,0.000000
962, 578732, 52, 10, 62,0.000000,0.000000,0.000000,0.000000
962, 588047, 52, 10, 63,0.000000,0.000000,0.000000,0.000000
962, 457752, 52, 11, 49,0.000004,0.000000,0.000000,0.000000
962, 467067, 52, 11, 50,0.000259,0.000000,0.000000,0.000000
962, 485697, 52, 11, 52,0.000009,0.000000,0.000000,0.000000
962, 495012, 52, 11, 53,0.000000,0.000000,0.000001,0.000000
962, 504327, 52, 11, 54,0.000000,0.000000,0.000011,0.000000
962, 513642, 52, 11, 55,0.000000,0.000000,0.000002,0.000000
962, 522957, 52, 11, 56,0.000000,0.000000,0.000000,0.000000
962, 532272, 52, 11, 57,0.000000,0.000000,0.000000,0.000000
962, 541587, 52, 11, 58,0.000000,0.000000,0.000000,0.000000
962, 560217, 52, 11, 60,0.000000,0.000000,0.000000,0.000000
962, 457867, 52, 12, 49,0.000000,0.000000,0.000000,0.000000
962, 467182, 52, 12, 50,0.000008,0.000000,0.000000,0.000000
962, 476497, 52, 12, 51,0.000004,0.000000,0.000000,0.000000
962, 485812, 52, 12, 52,0.000000,0.000000,0.000000,0.000000
962, 495127, 52, 12, 53,0.000000,0.000000,0.000000,0.000000
962, 504442, 52, 12, 54,0.000000,0.000000,0.000000,0.000000
962, 513757, 52, 12, 55,0.000000,0.000000,0.000000,0.000000
962, 523072, 52, 12, 56,0.000000,0.000000,0.000000,0.000000
962, 532387, 52, 12, 57,0.000000,0.000000,0.000000,0.000000
962, 541702, 52, 12, 58,0.000000,0.000000,0.000000,0.000000
962, 392777, 52, 13, 42,0.000003,0.000000,0.000000,0.000000
962, 402092, 52, 13, 43,0.000000,0.000000,0.000000,0.000000
962, 411407, 52, 13, 44,0.000000,0.000000,0.000000,0.000000
962, 420722, 52, 13, 45,0.000000,0.000000,0.000000,0.000000
962, 439352, 52, 13, 47,0.000000,0.000000,0.000011,0.000000
962, 448667, 52, 13, 48,0.000000,0.000000,0.000000,0.000000
962, 457982, 52, 13, 49,0.000000,0.000000,0.000000,0.000000
962, 467297, 52, 13, 50,0.000000,0.000000,0.000000,0.000000
962, 476612, 52, 13, 51,0.000000,0.000000,0.000000,0.000000
962, 485927, 52, 13, 52,0.000000,0.000000,0.000000,0.000000
962, 495242, 52, 13, 53,0.000000,0.000000,0.000000,0.000000
962, 504557, 52, 13, 54,0.000000,0.000000,0.000000,0.000000
962, 523187, 52, 13, 56,0.000000,0.000000,0.000000,0.000000
962, 532502, 52, 13, 57,0.000000,0.000000,0.000000,0.000000
962, 383577, 52, 14, 41,0.000000,0.000000,0.000000,0.000012
962, 392892, 52, 14, 42,0.000000,0.000000,0.000000,0.000000
962, 402207, 52, 14, 43,0.000000,0.000000,0.000000,0.000000
962, 411522, 52, 14, 44,0.000000,0.000000,0.000000,0.000000
962, 420837, 52, 14, 45,0.000000,0.000000,0.000000,0.000000
962, 430152, 52, 14, 46,0.000000,0.000000,0.000000,0.000000
962, 439467, 52, 14, 47,0.000000,0.000000,0.000001,0.000000
962, 448782, 52, 14, 48,0.000000,0.000000,0.000000,0.000000
962, 458097, 52, 14, 49,0.000000,0.000000,0.000000,0.000000
962, 476727, 52, 14, 51,0.000000,0.000000,0.000000,0.000000
962, 486042, 52, 14, 52,0.000000,0.000000,0.000000,0.000000
962, 495357, 52, 14, 53,0.000000,0.000000,0.000000,0.000000
962, 346432, 52, 15, 37,0.003757,0.000005,0.000000,0.000000
962, 355747, 52, 15, 38,0.000000,0.000003,0.000000,0.000000
962, 374377, 52, 15, 40,0.000000,0.000002,0.000000,0.000001
962, 383692, 52, 15, 41,0.000000,0.000000,0.000000,0.000000
962, 393007, 52, 15, 42,0.000000,0.000000,0.000000,0.000000
962, 402322, 52, 15, 43,0.000000,0.000000,0.000000,0.000000
962, 411637, 52, 15, 44,0.000000,0.000000,0.000000,0.000000
962, 420952, 52, 15, 45,0.000000,0.000000,0.000000,0.000000
962, 430267, 52, 15, 46,0.000000,0.000000,0.000000,0.000000
962, 439582, 52, 15, 47,0.000000,0.000000,0.000000,0.000000
962, 448897, 52, 15, 48,0.000000,0.000000,0.000000,0.000000
962, 458212, 52, 15, 49,0.000000,0.000000,0.000000,0.000000
962, 476842, 52, 15, 51,0.000000,0.000000,0.000000,0.000000
962, 327917, 52, 16, 35,0.000025,0.000001,0.000000,0.000000
962, 337232, 52, 16, 36,0.000110,0.000000,0.000000,0.000002
962, 346547, 52, 16, 37,0.000147,0.000000,0.000000,0.000000
962, 355862, 52, 16, 38,0.000000,0.000000,0.000000,0.000000
962, 365177, 52, 16, 39,0.000000,0.000000,0.000000,0.000000
962, 374492, 52, 16, 40,0.000000,0.000000,0.000000,0.000000
962, 383807, 52, 16, 41,0.000000,0.000000,0.000000,0.000000
962, 393122, 52, 16, 42,0.000000,0.000000,0.000000,0.000000
962, 402437, 52, 16, 43,0.000000,0.000000,0.000000,0.000000
962, 411752, 52, 16, 44,0.000000,0.000000,0.000000,0.000000
962, 421067, 52, 16, 45,0.000000,0.000000,0.000000,0.000000
962, 430382, 52, 16, 46,0.000000,0.000000,0.000000,0.000000
962, 439697, 52, 16, 47,0.000000,0.000000,0.000000,0.000000
962, 449012, 52, 16, 48,0.000000,0.000000,0.000000,0.000000
962, 476957, 52, 16, 51,0.000000,0.000000,0.000000,0.000000
962, 318717, 52, 17, 34,0.000011,0.000000,0.000002,0.000000
962, 328032, 52, 17, 35,0.000000,0.000000,0.000000,0.000000
962, 337347, 52, 17, 36,0.000000,0.000000,0.000000,0.000000
962, 346662, 52, 17, 37,0.000000,0.000000,0.000000,0.000000
962, 355977, 52, 17, 38,0.000000,0.000000,0.000000,0.000000
962, 365292, 52, 17, 39,0.000000,0.000000,0.000000,0.000000
962, 374607, 52, 17, 40,0.000000,0.000000,0.000000,0.000000
962, 411867, 52, 17, 44,0.000000,0.000000,0.000000,0.000000
962, 439812, 52, 17, 47,0.000000,0.000000,0.000000,0.000000
962, 477072, 52, 17, 51,0.000000,0.000000,0.000000,0.000000
962, 300202, 52, 18, 32,0.000003,0.000000,0.000004,0.000000
962, 309517, 52, 18, 33,0.000001,0.000000,0.000005,0.000000
962, 318832, 52, 18, 34,0.000001,0.000000,0.000000,0.000000
962, 337462, 52, 18, 36,0.000000,0.000000,0.000000,0.000000
962, 346777, 52, 18, 37,0.000000,0.000000,0.000000,0.000000
962, 356092, 52, 18, 38,0.000000,0.000000,0.000000,0.000000
962, 365407, 52, 18, 39,0.000000,0.000000,0.000000,0.000000
962, 374722, 52, 18, 40,0.000000,0.000000,0.000000,0.000000
962, 439927, 52, 18, 47,0.000000,0.000000,0.000000,0.000000
962, 477187, 52, 18, 51,0.000000,0.000000,0.000000,0.000000
962, 281687, 52, 19, 30,0.000000,0.000002,0.000006,0.000000
962, 291002, 52, 19, 31,0.000000,0.000000,0.000002,0.000000
962, 300317, 52, 19, 32,0.000000,0.000000,0.000000,0.000000
962, 309632, 52, 19, 33,0.000000,0.000000,0.000000,0.000000
962, 318947, 52, 19, 34,0.000000,0.000000,0.000000,0.000000
962, 356207, 52, 19, 38,0.000000,0.000000,0.000000,0.000000
962, 365522, 52, 19, 39,0.000000,0.000000,0.000000,0.000000
962, 374837, 52, 19, 40,0.000000,0.000000,0.000000,0.000000
962, 412097, 52, 19, 44,0.000000,0.000000,0.000000,0.000000
962, 263172, 52, 20, 28,0.000000,0.000000,0.000000,0.000000
962, 272487, 52, 20, 29,0.000000,0.000000,0.000000,0.000000
962, 281802, 52, 20, 30,0.000000,0.000000,0.000000,0.000000
962, 291117, 52, 20, 31,0.000000,0.000000,0.000000,0.000000
962, 300432, 52, 20, 32,0.000000,0.000000,0.000000,0.000000
962, 309747, 52, 20, 33,0.000000,0.000000,0.000000,0.000000
962, 319062, 52, 20, 34,0.000000,0.000000,0.000000,0.000000
962, 365637, 52, 20, 39,0.000000,0.000000,0.000000,0.000000
962, 244657, 52, 21, 26,0.000000,0.000000,0.000000,0.000000
962, 263287, 52, 21, 28,0.000000,0.000000,0.000000,0.000000
962, 281917, 52, 21, 30,0.000000,0.000000,0.000000,0.000000
962, 291232, 52, 21, 31,0.000000,0.000000,0.000000,0.000000
962, 300547, 52, 21, 32,0.000000,0.000000,0.000000,0.000000
962, 319177, 52, 21, 34,0.000000,0.000000,0.000000,0.000000
962, 365752, 52, 21, 39,0.000000,0.000000,0.000000,0.000000
962, 235457, 52, 22, 25,0.000000,0.000000,0.000000,0.000000
962, 244772, 52, 22, 26,0.000000,0.000000,0.000001,0.000000
962, 263402, 52, 22, 28,0.000000,0.000000,0.000000,0.000000
962, 291347, 52, 22, 31,0.000000,0.000000,0.000000,0.000000
962, 235572, 52, 23, 25,0.000000,0.000000,0.000000,0.000000
962, 244887, 52, 23, 26,0.000000,0.000000,0.000000,0.000000
962, 291462, 52, 23, 31,0.000000,0.000000,0.000000,0.000000
962, 226372, 52, 24, 24,0.000000,0.000000,0.000000,0.000000
962, 652793, 53, 6, 70,0.000000,0.000000,0.000003,0.000000
962, 662108, 53, 6, 71,0.000000,0.000026,0.000000,0.000000
962, 671423, 53, 6, 72,0.000000,0.000035,0.000000,0.000000
962, 606333, 53, 7, 65,0.000604,0.000000,0.000000,0.000000
962, 615648, 53, 7, 66,0.000204,0.000000,0.000001,0.000000
962, 624963, 53, 7, 67,0.000002,0.000000,0.000000,0.000000
962, 634278, 53, 7, 68,0.000000,0.000002,0.000000,0.000000
962, 643593, 53, 7, 69,0.000000,0.000000,0.000000,0.000000
962, 652908, 53, 7, 70,0.000000,0.000000,0.000000,0.000000
962, 662223, 53, 7, 71,0.000000,0.000003,0.000000,0.000000
962, 671538, 53, 7, 72,0.000000,0.000001,0.000000,0.000000
962, 597133, 53, 8, 64,0.000005,0.000000,0.000000,0.000000
962, 606448, 53, 8, 65,0.000005,0.000000,0.000000,0.000000
962, 625078, 53, 8, 67,0.000000,0.000000,0.000000,0.000000
962, 634393, 53, 8, 68,0.000000,0.000000,0.000000,0.000000
962, 643708, 53, 8, 69,0.000000,0.000000,0.000000,0.000000
962, 662338, 53, 8, 71,0.000000,0.000000,0.000000,0.000000
962, 550673, 53, 9, 59,0.000003,0.000000,0.000000,0.000000
962, 559988, 53, 9, 60,0.000001,0.000000,0.000012,0.000000
962, 569303, 53, 9, 61,0.000000,0.000000,0.000003,0.000000
962, 587933, 53, 9, 63,0.000000,0.000000,0.000000,0.000000
962, 597248, 53, 9, 64,0.000000,0.000000,0.000000,0.000000
962, 513528, 53, 10, 55,0.000000,0.000000,0.000016,0.000000
962, 532158, 53, 10, 57,0.000001,0.000001,0.000002,0.000000
962, 541473, 53, 10, 58,0.000000,0.000007,0.000000,0.000000
962, 550788, 53, 10, 59,0.000000,0.000000,0.000000,0.000000
962, 560103, 53, 10, 60,0.000000,0.000000,0.000000,0.000000
962, 504328, 53, 11, 54,0.000000,0.000000,0.000001,0.000000
962, 513643, 53, 11, 55,0.000000,0.000000,0.000002,0.000000
962, 522958, 53, 11, 56,0.000000,0.000000,0.000002,0.000000
962, 532273, 53, 11, 57,0.000000,0.000000,0.000000,0.000000
962, 541588, 53, 11, 58,0.000000,0.000000,0.000000,0.000000
962, 550903, 53, 11, 59,0.000000,0.000000,0.000000,0.000000
962, 457868, 53, 12, 49,0.000000,0.000000,0.000000,0.000004
962, 467183, 53, 12, 50,0.000048,0.000000,0.000000,0.000001
962, 476498, 53, 12, 51,0.000441,0.000000,0.000000,0.000000
962, 485813, 53, 12, 52,0.000044,0.000000,0.000000,0.000000
962, 495128, 53, 12, 53,0.000000,0.000000,0.000000,0.000000
962, 504443, 53, 12, 54,0.000000,0.000000,0.000000,0.000000
962, 513758, 53, 12, 55,0.000000,0.000000,0.000000,0.000000
962, 523073, 53, 12, 56,0.000000,0.000000,0.000000,0.000000
962, 532388, 53, 12, 57,0.000000,0.000000,0.000000,0.000000
962, 402093, 53, 13, 43,0.000165,0.000000,0.000000,0.000000
962, 457983, 53, 13, 49,0.000000,0.000000,0.000000,0.000000
962, 467298, 53, 13, 50,0.000001,0.000000,0.000000,0.000000
962, 476613, 53, 13, 51,0.000009,0.000000,0.000000,0.000000
962, 485928, 53, 13, 52,0.000000,0.000000,0.000000,0.000000
962, 495243, 53, 13, 53,0.000000,0.000000,0.000000,0.000000
962, 504558, 53, 13, 54,0.000000,0.000000,0.000000,0.000000
962, 513873, 53, 13, 55,0.000000,0.000000,0.000000,0.000000
962, 523188, 53, 13, 56,0.000000,0.000000,0.000000,0.000000
962, 392893, 53, 14, 42,0.000002,0.000000,0.000000,0.000000
962, 402208, 53, 14, 43,0.000005,0.000000,0.000000,0.000000
962, 411523, 53, 14, 44,0.000002,0.000000,0.000000,0.000000
962, 420838, 53, 14, 45,0.000000,0.000000,0.000000,0.000000
962, 430153, 53, 14, 46,0.000000,0.000000,0.000000,0.000000
962, 439468, 53, 14, 47,0.000000,0.000000,0.000000,0.000000
962, 448783, 53, 14, 48,0.000000,0.000000,0.000000,0.000000
962, 458098, 53, 14, 49,0.000000,0.000000,0.000000,0.000000
962, 467413, 53, 14, 50,0.000000,0.000000,0.000000,0.000000
962, 476728, 53, 14, 51,0.000000,0.000000,0.000000,0.000000
962, 486043, 53, 14, 52,0.000000,0.000000,0.000000,0.000000
962, 383693, 53, 15, 41,0.000000,0.000000,0.000000,0.000004
962, 393008, 53, 15, 42,0.000000,0.000000,0.000000,0.000000
962, 402323, 53, 15, 43,0.000000,0.000000,0.000000,0.000000
962, 411638, 53, 15, 44,0.000000,0.000000,0.000000,0.000000
962, 420953, 53, 15, 45,0.000000,0.000000,0.000000,0.000000
962, 430268, 53, 15, 46,0.000000,0.000000,0.000000,0.000000
962, 439583, 53, 15, 47,0.000000,0.000000,0.000000,0.000000
962, 448898, 53, 15, 48,0.000000,0.000000,0.000000,0.000000
962, 458213, 53, 15, 49,0.000000,0.000000,0.000000,0.000000
962, 467528, 53, 15, 50,0.000000,0.000000,0.000000,0.000000
962, 476843, 53, 15, 51,0.000000,0.000000,0.000000,0.000000
962, 486158, 53, 15, 52,0.000000,0.000000,0.000000,0.000000
962, 346548, 53, 16, 37,0.000048,0.000000,0.000000,0.000001
